id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"f866bc125c04461db1de9ba102dcf11f","dadosabertos","Fri, 10 Feb 2023 12:30:06 GMT","Thu, 29 Aug 2024 11:31:25 GMT","Planos Estaduais de Recursos Hídricos - Situação 2021","Feature Service","O Plano de Recursos Hídricos é o instrumento da Política Nacional de Recursos Hídricos que tem o papel orientador da gestão. O plano constitui um documento programático que define a agenda de recursos hídricos de uma região, identificando ações de gestão, planos, programas, projetos, obras e investimentos prioritários dentro da perspectiva de construção de uma visão integrada dos usos múltiplos da água com o envolvimento de órgãos governamentais, da sociedade civil, dos usuários e das diferentes instituições que participam do gerenciamento dos recursos hídricos. Existe o Plano Nacional de Recursos Hídricos (PNRH), Planos Estaduais de Recursos Hídricos (PERHs) e Planos de Recursos Hídricos de Bacias Hidrográficas interestaduais e estaduais.","bacias e estados com planos de recursos hídricos,snirh,dados abertos,planos de recursos hídricos","Planos Estaduais de Recursos Hídricos - Situação 2021","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Situacao_Planos_2021/FeatureServer/2","public",,,"-73.9904,-33.7512,-28.8476,5.2718",""
"f704d705e3f044f0a87e66273d0562d5","dadosabertos","Wed, 15 Feb 2023 14:31:34 GMT","Thu, 29 Aug 2024 10:33:21 GMT","Enquadramento dos Rios Federais","Feature Service","O enquadramento dos corpos d'água, conforme a Política Nacional de Recursos Hídricos (Lei nº 9.433/1997) busca assegurar às águas qualidade compatível com os usos mais exigentes a que forem destinadas e diminuir os custos de combate à poluição das águas, mediante ações preventivas permanentes. Representa um instrumento de gestão dos recursos hídricos que visa alcançar ou manter a qualidade das águas de um corpo hídrico para atender aos usos desejados pela sociedade.","SNIRH,enquadramento,rios federais","","","","É permitida a reprodução de dados e de informações, desde que citada a fonte.","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SNIRH2016/Enquadramento/FeatureServer/0","public","custom",,"-73.8,-33.75,-34.8082,5.2512",""
"0c777f475990447aa03f9c5fb9f78955","dadosabertos","Mon, 27 Feb 2023 20:05:57 GMT","Mon, 15 Jul 2024 20:48:07 GMT","PNRH - Temas Relevantes nas UGRHs - Interdependência regional de mananciais de abastecimento","Feature Service","O Diagnóstico e o Prognóstico do PNRH permite a identificação das principais pressões ou temas relevantes na escala territorial adotada, correspondente às UGRHs, com foco na agenda de recursos hídricos e na sua interface com os planejamentos setoriais. Interdependência regional de mananciais: UGRHs interdependentes (receptoras e doadoras) por grandes transferências de água atuais ou que eventualmente requerem infraestrutura complementar para o abastecimento, estudos de desenvolvimento regional e aprimoramento de regras operativas para ampliar sua efetividade.","PNRH,SNIRH","","","","É permitida a reprodução de dados e de informações, desde que citada a fonte.","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/PNRH_TemasRelevantes/FeatureServer/4","public","custom",,"",""
"a5304f9cf9894e739b36c052369fbfb3","dadosabertos","Thu, 17 Mar 2022 12:21:42 GMT","Mon, 27 May 2024 14:01:02 GMT","Cobrança pelo Uso dos Recursos Hídricos - CBHs Estaduais com Cobrança Implementada","Feature Service","O mapa contém as seguintes ordens de informação: 1) poligonais de Comitês de Bacia Hidrográfica Estaduais e Interestaduais nos quais há cobrança pelo uso de recursos hídricos implementada ou em implementação; 2) pontos localizando as Usinas Hidrelétricas que pagam pelo uso de recursos hídricos via Compensação Financeira pela Utilização de Recursos Hídricos. A Cobrança pelo Uso de Recursos Hídricos é um dos instrumentos de gestão da Política Nacional de Recursos Hídricos, instituída pela Lei nº 9.433/97, e tem como objetivos: i) dar ao usuário uma indicação do real valor da água; ii) incentivar o uso racional da água; e iii) obter recursos financeiros para recuperação das bacias hidrográficas do País. A Cobrança não é um imposto, mas uma remuneração pelo uso de um bem público, cujo preço é fixado a partir da participação dos usuários da água, da sociedade civil e do poder público no âmbito dos Comitês de Bacia Hidrográfica (CBHs), a quem a legislação estabelece a competência de sugerir ao respectivo Conselho de Recursos Hídricos os mecanismos e valores de Cobrança a serem adotados na sua área de atuação. Além disso, a legislação estabelece uma destinação específica para os recursos arrecadados: a recuperação das bacias hidrográficas em que são gerados. A Cobrança em águas de domínio da União somente se inicia após a aprovação pelo Conselho Nacional de Recursos Hídricos (CNRH) dos mecanismos e valores propostos pelo CBH. Compete à Agência Nacional de Águas (ANA), criada pela Lei nº 9.984/2000, arrecadar e repassar os valores arrecadados à Agência de Água da bacia, ou à entidade delegatária de funções de Agência de Água, conforme determina a Lei nº 10.881/2004. As Agências de Água da bacia ou entidade delegatária de suas funções é instituída mediante solicitação do CBH e autorização do CNRH, cabendo a ela desembolsar os recursos arrecadados com a Cobrança nas ações previstas no Plano de Recursos Hídricos da bacia e conforme as diretrizes estabelecidas no plano de aplicação, ambos aprovados pelo CBH. A Compensação Financeira pela Utilização de Recursos Hídricos (CFURH) para fins de geração de energia elétrica está prevista na Constituição Federal de 1988 e regulamentada pelas Leis nº 7.790/1989, nº 8.001/1990 e nº 9.648/1998. Trata-se de um percentual de 7% sobre o valor da energia elétrica produzida a ser paga por titular de concessão ou autorização para exploração de potencial hidráulico. Da CFURH, 0,75% do valor da energia produzida é considerado pagamento pelo uso de recursos hídricos e destinado a implementação da Política Nacional de Recurso Hídricos e do Sistema Nacional de Gerenciamento de Recursos Hídricos.","cobrança,snirh,comitê","Cobrança pelo Uso dos Recursos Hídricos - CBHs Estaduais com Cobrança Implementada","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SNIRH2016/cobranca_2018/FeatureServer/3","public",,,"-53.1101,-26.2374,-34.7929,-2.7842",""
"dab5cd305f434830bcc16294e915e6e9","dadosabertos","Fri, 17 Feb 2023 12:48:44 GMT","Fri, 24 May 2024 13:50:04 GMT","Progestão - Níveis de Complexidade dos Estados","Feature Service","O PROGESTÃO foi lançado em 2013 com o intuito de dar efetividade ao Pacto Nacional pela Gestão das Águas, termo de compromisso firmado entre os entes federados, que tem por objetivo desenvolver e fortalecer o Sistema Nacional de Gerenciamento de Recursos Hídricos (SINGREH), os Sistemas Estaduais de Gerenciamento de Recursos Hídricos (SEGREH) e as políticas públicas para o setor. O PROGESTÃO prevê o desembolso de até cinco parcelas anuais de R$ 750 mil, para cada estado, mediante o cumprimento de metas institucionais pré-estabelecidas. Em 2014 todos os estados haviam aderido ao PROGESTÃO, cuja vigência vai até 2018.","SNIRH,dados abertos,progestão","Tipologia de gestão por grau de complexidade","","","É permitida a reprodução de dados e de informações, desde que citada a fonte.","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SNIRH2016/Progestao/FeatureServer/0","public","custom",,"-73.9909,-33.7516,-28.8356,5.2722",""
"f1cbafbf9d2045708d65d364d30a839d","dadosabertos","Thu, 10 Nov 2022 18:53:48 GMT","Fri, 24 May 2024 13:48:30 GMT","Municípios abrangidos pelos projetos do Programa Produtor de Água em 2020","Feature Service","Os projetos desenvolvidos no âmbito do Programa Produtor de Água têm como objetivo a conservação da água e do solo em propriedades rurais por meio da redução da erosão e do assoreamento em mananciais. O Programa atua com foco na política de Pagamento por Serviços Ambientais (PSA) por meio do pagamento aos produtores rurais que aderirem voluntariamente ao Programa. A remuneração ocorre a partir da certificação de práticas conservacionistas adotadas pelos mesmos, orientadas com vistas à conservação de água e solo em suas propriedades.","produtor de água,SNIRH,dados abertos,PPA","","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SIP/Produtor_de_Agua_Municipios_Abrangidos/FeatureServer/0","public",,"dadosabertos","-59.1084,-29.8798,-37.6665,-9.515",""
"b4a717d25ac34ccfa46c75aab8ef99d3","dadosabertos","Wed, 09 Mar 2022 17:08:54 GMT","Fri, 24 May 2024 13:47:16 GMT","Adesão ao Procomitês","Feature Service","","","","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Procomites_adesao/FeatureServer/1","public",,,"-65.042,-33.7521,-34.7929,2.4393",""
"db23ca6e00f74d28ac3a628bca0a0127","dadosabertos","Thu, 02 Feb 2023 20:54:15 GMT","Fri, 24 May 2024 13:38:12 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH São Francisco","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH São Francisco.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/8","public",,,"-47.6454,-20.9305,-36.3027,-7.2629",""
"09f0caeed656442a9114555071408948","dadosabertos","Thu, 02 Feb 2023 20:42:09 GMT","Fri, 24 May 2024 13:37:44 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH PCJ","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH PCJ.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/7","public",,,"-48.4011,-23.3172,-45.8486,-22.081",""
"f812fa6b367449ca9a3210995966f873","dadosabertos","Thu, 02 Feb 2023 20:37:30 GMT","Fri, 24 May 2024 13:37:10 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH Parnaíba","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Parnaíba","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/6","public",,,"-47.0672,-10.9288,-40.0171,-2.6791",""
"e9f185aa06c444b282364fc913596ab4","dadosabertos","Thu, 02 Feb 2023 20:29:25 GMT","Fri, 24 May 2024 13:36:44 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH Parapanema","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Paranapanema.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/5","public",,,"-53.1612,-25.6561,-47.3759,-21.6703",""
"5932a75ca4fe47d990134694340cc147","dadosabertos","Thu, 02 Feb 2023 17:44:29 GMT","Fri, 24 May 2024 13:36:11 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH Paranaíba","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Paranaíba.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/4","public",,,"-53.1894,-20.172,-46.0669,-15.4558",""
"6b7878ffdc694f37b3fcfba95dd11c34","dadosabertos","Thu, 02 Feb 2023 17:36:25 GMT","Fri, 24 May 2024 13:35:41 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH Paraíba do Sul","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Paraíba do Sul","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/3","public",,,"-46.4339,-23.6407,-40.9749,-20.4343",""
"332749fa646c4a73ac03b3c47cd1ec67","dadosabertos","Thu, 02 Feb 2023 17:23:34 GMT","Fri, 24 May 2024 13:35:11 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH Paraguai","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Paraguai.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/2","public",,,"-59.7115,-22.3016,-53.1457,-14.1461",""
"327e394a6c0d4ab28734810c13358c9e","dadosabertos","Thu, 02 Feb 2023 16:49:11 GMT","Fri, 24 May 2024 13:34:37 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH Grande","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Grande.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/1","public",,,"-51.0042,-22.8912,-43.5826,-19.4014",""
"dffa01d1ff1447258a2b5871fa7c97c8","dadosabertos","Thu, 02 Feb 2023 15:05:39 GMT","Fri, 24 May 2024 13:34:06 GMT","Evolução da Implementação da Gestão dos Recursos Hídricos na UGRH Doce","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Doce.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/0","public",,,"-43.8214,-21.183,-39.6824,-17.7593",""
"dab3292fe5e740f281ef927c96714b57","dadosabertos","Tue, 07 Feb 2023 11:53:09 GMT","Fri, 24 May 2024 13:33:32 GMT","Evolução da Implementação da Gestão de Recursos Hídricos na UGRH Verde Grande","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Verde Grande","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/10","public",,,"-44.2921,-17.0693,-42.4932,-14.3657",""
"417941e555184f5ab3297d4dfe014873","dadosabertos","Tue, 07 Feb 2023 11:42:53 GMT","Fri, 24 May 2024 13:33:13 GMT","Evolução da Implementação da Gestão de Recursos Hídricos na UGRH Tocantins-Araguaia","Feature Service","São 5 os instrumentos de gestão dos recursos hídricos previstos na Política Nacional de Recursos Hídricos. Eles visam oferecer mecanismos e organizar a gestão por meio de ações de planejamento, regulação, fiscalização e divulgação de informações. Há um inter-relacionamento entre os instrumentos e, em alguns casos, uma dependência entre eles, como por exemplo, com a cobrança pelo uso dos recursos hídricos que requer a existência do plano de recursos hídricos da bacia para sua posterior implementação e, a concessão de outorga de direito de uso dos recursos hídricos, que requer a observação da classe de enquadramento do corpo d’água antes de ser emitida. O cadastro de usuários e a fiscalização são ações para regularização dos usos que impactam especialmente na outorga e na cobrança. Tudo deve estar acessível em sistema de informações estruturado e atualizado. Pode-se inferir o quão avançada está uma bacia em relação a outra a partir da implementação e do nível de funcionamento dos instrumentos de gestão em seu território, e da estrutura e dinâmica de participação dos entes e atores do SINGREH, que promovem e atuam para desenvolver a gestão na bacia hidrográfica. A implementação de alguns instrumentos depende da existência prévia de outros, fornecendo base técnica para a consolidação, estruturação e funcionamento. Como exemplo, os planos de recursos hídricos dependem da existência de comitês para sua elaboração, aprovação e acompanhamento posterior durante a fase de implementação. Estes, por sua vez, são documentos estratégicos que fornecem diretrizes para a implementação dos outros instrumentos e demais ações, conferindo maior eficácia à gestão.","gestão,SINGREH,UGRH,SNIRH,dados abertos","Evolução da implementação dos instrumentos de gestão dos recursos hídricos na UGRH Tocantins-Araguaia.","","","","pt-br","https://www.snirh.gov.br/arcgis/rest/services/SPR/Evolucao_Gestao_UGRH/FeatureServer/9","public",,,"-55.3808,-18.0524,-45.8254,-0.382",""
